Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ECR,Chrome 67.0.3396.87,,2018-06-26 15:57:18,2018-06-26 16:02:31,5m - 13.005s,ERROR
,,,,,,
Test Cases/ECR/TestCases/ECR__Approve_DataDriven,Chrome 67.0.3396.87,,2018-06-26 15:57:18,2018-06-26 16:02:26,5m - 7.990s,ERROR
com.helper.commonfunct.commonutilities.login,Chrome 67.0.3396.87,,2018-06-26 15:57:20,2018-06-26 15:58:08,47.943s,PASSED
Statement - WOID = WOID,Chrome 67.0.3396.87,,2018-06-26 15:58:08,2018-06-26 15:58:08,0.002s,PASSED
com.helper.commonfunct.commonutilities.search,Chrome 67.0.3396.87,,2018-06-26 15:58:08,2018-06-26 15:58:49,41.078s,PASSED
switchToFrame,Chrome 67.0.3396.87,,2018-06-26 15:58:49,2018-06-26 15:58:55,6.108s,PASSED
com.helper.commonfunct.commonutilities.searchStatus,Chrome 67.0.3396.87,,2018-06-26 15:58:55,2018-06-26 15:59:27,31.303s,PASSED
"Statement - While (WOSTATUS.contains(""PENDING"") && AssignmentList.size() > 0)",Chrome 67.0.3396.87,,2018-06-26 15:59:27,2018-06-26 16:02:26,2m - 59.669s,PASSED
