Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
com.helper.commonfunct.commonutilities.login,Chrome 67.0.3396.87,,2018-07-12 04:46:36,2018-07-12 04:47:25,48.786s,PASSED
com.helper.commonfunct.BEP_CommonMethod.Estimate,Chrome 67.0.3396.87,,2018-07-12 04:47:25,2018-07-12 04:57:44,10m - 19.114s,PASSED
"Statement - While (WOSTATUS.contains(""PENDING"") && AssignmentList.size() > 0)",Chrome 67.0.3396.87,,2018-07-12 04:57:44,2018-07-12 04:57:44,0.001s,PASSED
,,,,,,
Test Cases/BEP/Create_Approve_Reject/CreateBEP_Approve_DataDriven,Chrome 67.0.3396.87,,2018-07-12 04:57:44,2018-07-12 05:02:06,4m - 21.688s,FAILED
com.helper.commonfunct.commonutilities.login,Chrome 67.0.3396.87,,2018-07-12 04:57:44,2018-07-12 04:58:33,48.950s,PASSED
com.helper.commonfunct.BEP_CommonMethod.Estimate,Chrome 67.0.3396.87,,2018-07-12 04:58:33,2018-07-12 05:02:06,3m - 32.688s,FAILED
,,,,,,
Test Cases/BEP/Create_Approve_Reject/CreateBEP_Approve_DataDriven,Chrome 67.0.3396.87,,2018-07-12 05:02:06,2018-07-12 05:13:24,11m - 17.840s,PASSED
com.helper.commonfunct.commonutilities.login,Chrome 67.0.3396.87,,2018-07-12 05:02:06,2018-07-12 05:02:55,48.819s,PASSED
com.helper.commonfunct.BEP_CommonMethod.Estimate,Chrome 67.0.3396.87,,2018-07-12 05:02:55,2018-07-12 05:13:24,10m - 28.985s,PASSED
"Statement - While (WOSTATUS.contains(""PENDING"") && AssignmentList.size() > 0)",Chrome 67.0.3396.87,,2018-07-12 05:13:24,2018-07-12 05:13:24,0.000s,PASSED
,,,,,,
Test Cases/BEP/Create_Approve_Reject/CreateBEP_Approve_DataDriven,Chrome 67.0.3396.87,,2018-07-12 05:13:24,2018-07-12 05:14:52,1m - 28.074s,FAILED
com.helper.commonfunct.commonutilities.login,Chrome 67.0.3396.87,,2018-07-12 05:13:24,2018-07-12 05:14:11,46.832s,PASSED
com.helper.commonfunct.BEP_CommonMethod.Estimate,Chrome 67.0.3396.87,,2018-07-12 05:14:11,2018-07-12 05:14:52,41.160s,FAILED
,,,,,,
Test Cases/BEP/TestCases/TC_CreateBEP_All_Recall,Chrome 67.0.3396.87,,2018-07-12 05:14:52,2018-07-12 05:47:45,32m - 53.126s,PASSED
callTestCase,Chrome 67.0.3396.87,,2018-07-12 05:14:52,2018-07-12 05:27:10,12m - 17.951s,PASSED
com.helper.commonfunct.commonutilities.setprop,Chrome 67.0.3396.87,,2018-07-12 05:27:10,2018-07-12 05:27:10,0.001s,PASSED
callTestCase,Chrome 67.0.3396.87,,2018-07-12 05:27:10,2018-07-12 05:47:45,20m - 34.916s,PASSED
,,,,,,
Test Cases/BEP/TestCases/TC_CreateBEP_All_Reject,Chrome 67.0.3396.87,,2018-07-12 05:47:45,2018-07-12 06:28:36,40m - 51.218s,PASSED
callTestCase,Chrome 67.0.3396.87,,2018-07-12 05:47:45,2018-07-12 06:00:08,12m - 22.527s,PASSED
com.helper.commonfunct.commonutilities.setprop,Chrome 67.0.3396.87,,2018-07-12 06:00:08,2018-07-12 06:00:08,0.001s,PASSED
callTestCase,Chrome 67.0.3396.87,,2018-07-12 06:00:08,2018-07-12 06:28:36,28m - 28.444s,PASSED
